K01457	R00005
K14541	R00005
K01652	R00006
K01653	R00006
K11258	R00006
K10218	R00008
K03781	R00009
K01194	R00010
K22934	R00010
K01608	R00013
K00161	R00014
K00162	R00014
K00163	R00014
K01568	R00014
K01652	R00014
K01653	R00014
K11258	R00014
K00808	R00018
K00532	R00019
K00533	R00019
K00534	R00019
K06441	R00019
K14126	R00019
K14127	R00019
K14128	R00019
K18016	R00019
K18017	R00019
K18023	R00019
K00284	R00021
K01207	R00022
K12373	R00022
K01601	R00024
K01602	R00024
K00459	R00025
K01188	R00026
K05349	R00026
K05350	R00026
K01187	R00028
K12047	R00028
K12316	R00028
K12317	R00028
K00422	R00031
K00515	R00032
K01698	R00036
K00422	R00045
K07518	R00048
K01513	R00056
K01453	R00059
K00793	R00066
K00423	R00068
K00509	R00073
K11987	R00073
K20204	R00074
K20219	R00074
K05953	R00075
K03594	R00078
K13624	R00078
K14735	R00078
K19054	R00078
K22336	R00078
K22552	R00078
K02274	R00081
K02275	R00081
K02276	R00081
K01749	R00084
K01509	R00086
K01510	R00086
K06928	R00086
K14641	R00086
K14642	R00086
K01513	R00087
K04765	R00087
K01768	R00089
K05851	R00089
K05873	R00089
K08041	R00089
K08042	R00089
K08043	R00089
K08044	R00089
K08045	R00089
K08046	R00089
K08047	R00089
K08048	R00089
K08049	R00089
K11029	R00089
K11265	R00089
K22944	R00089
K00264	R00093
K00383	R00094
K08232	R00095
K00326	R00100
K01242	R00102
K18152	R00102
K18153	R00102
K19980	R00102
K01513	R00103
K03426	R00103
K04765	R00103
K26956	R00103
K00858	R00104
K13240	R00111
K13241	R00111
K13242	R00111
K13427	R00111
K00322	R00112
K00265	R00114
K00266	R00114
K00383	R00115
K01242	R00119
K18152	R00119
K01510	R00122
K14641	R00122
K14642	R00122
K00940	R00124
K18533	R00124
K01525	R00125
K00988	R00126
K19710	R00126
K00939	R00127
K18532	R00127
K18533	R00127
K00859	R00130
K02318	R00130
K01427	R00131
K01428	R00131
K01429	R00131
K01430	R00131
K14048	R00131
K01672	R00132
K01673	R00132
K01674	R00132
K05299	R00134
K15022	R00134
K01259	R00135
K11142	R00135
K00952	R00137
K00969	R00137
K06210	R00137
K06211	R00137
K13522	R00137
K19785	R00137
K00940	R00139
K19797	R00140
K05601	R00143
K15864	R00143
K10944	R00148
K10945	R00148
K10946	R00148
K01948	R00149
K00926	R00150
K18282	R00152
K01510	R00155
K01511	R00155
K12304	R00155
K12305	R00155
K14641	R00155
K14642	R00155
K00940	R00156
K18533	R00156
K00944	R00157
K09903	R00158
K13800	R00158
K13809	R00158
K01510	R00159
K14641	R00159
K14642	R00159
K01513	R00160
K18453	R00160
K00953	R00161
K11753	R00161
K14656	R00161
K22949	R00161
K07758	R00173
K13248	R00173
K00868	R00174
K00789	R00177
K01611	R00178
K01762	R00179
K20772	R00179
K01490	R00181
K01241	R00182
K06966	R00182
K01081	R00183
K02566	R00183
K03787	R00183
K08693	R00183
K11751	R00183
K19970	R00183
K01518	R00184
K18445	R00184
K26955	R00184
K00856	R00185
K01522	R00187
K18424	R00187
K01082	R00188
K06881	R00188
K07053	R00188
K15422	R00188
K15759	R00188
K01916	R00189
K00759	R00190
K01120	R00191
K03651	R00191
K13293	R00191
K13294	R00191
K13296	R00191
K13298	R00191
K13755	R00191
K18283	R00191
K18436	R00191
K18437	R00191
K18438	R00191
K19021	R00191
K01251	R00192
K12960	R00193
K01243	R00194
K18284	R00194
K00101	R00196
K00102	R00197
K01007	R00199
K00873	R00200
K12406	R00200
K07248	R00203
K01006	R00206
K00158	R00207
K00161	R00209
K00162	R00209
K00163	R00209
K00382	R00209
K00627	R00209
K00656	R00212
K00027	R00214
K00028	R00214
K07246	R00215
K00029	R00216
K01003	R00217
K01752	R00220
K01754	R00220
K17989	R00220
K01753	R00221
K20498	R00221
K01652	R00226
K01653	R00226
K11258	R00226
K01067	R00227
K00132	R00228
K04021	R00228
K04072	R00228
K04073	R00228
K18366	R00228
K01905	R00229
K22224	R00229
K24012	R00229
K00625	R00230
K04020	R00230
K13788	R00230
K15024	R00230
K01578	R00233
K01895	R00235
K01913	R00235
K01895	R00236
K01913	R00236
K08691	R00237
K18292	R00237
K00626	R00238
K00632	R00238
K07508	R00238
K07509	R00238
K07513	R00238
K00931	R00239
K12657	R00239
K00260	R00243
K00261	R00243
K15371	R00243
K00294	R00245
K13821	R00245
K00261	R00248
K00262	R00248
K00265	R00248
K00266	R00248
K01469	R00251
K07160	R00251
K23123	R00251
K23124	R00251
K01915	R00253
K01425	R00256
K01954	R00256
K01955	R00256
K01956	R00256
K05597	R00256
K11540	R00256
K11541	R00256
K23265	R00256
K01950	R00257
K00814	R00258
K14260	R00258
K14272	R00258
K00618	R00259
K00619	R00259
K00620	R00259
K11067	R00259
K14681	R00259
K14682	R00259
K22476	R00259
K22477	R00259
K22478	R00259
K01776	R00260
K01580	R00261
K01846	R00262
K19268	R00262
K00128	R00264
K13877	R00264
K19588	R00264
K00031	R00267
K00031	R00268
K08590	R00269
K13566	R00269
K01655	R00271
K02594	R00271
K10977	R00271
K00432	R00274
K00275	R00277
K23998	R00277
K00275	R00278
K23998	R00278
K00354	R00282
K00012	R00286
K01513	R00287
K04765	R00287
K00963	R00289
K12447	R00289
K22920	R00289
K01784	R00291
K17716	R00291
K00693	R00292
K00750	R00292
K13679	R00292
K16150	R00292
K16153	R00292
K20812	R00292
K12450	R00293
K02164	R00294
K02305	R00294
K02448	R00294
K04561	R00294
K04747	R00294
K04748	R00294
K11180	R00295
K11181	R00295
K18930	R00297
K21836	R00297
K00844	R00299
K00845	R00299
K12407	R00299
K25026	R00299
K01084	R00303
K00115	R00305
K19813	R00305
K01188	R00306
K05349	R00306
K05350	R00306
K01805	R00307
K01199	R00308
K01210	R00308
K19891	R00308
K19892	R00308
K19893	R00308
K01772	R00310
K00510	R00311
K21418	R00311
K00925	R00315
K01895	R00316
K01913	R00316
K01512	R00317
K19670	R00318
K00467	R00319
K01510	R00328
K01511	R00328
K12304	R00328
K12305	R00328
K14641	R00328
K14642	R00328
K00940	R00330
K18533	R00330
K00940	R00331
K18533	R00331
K00942	R00332
K00944	R00333
K01510	R00335
K14641	R00335
K14642	R00335
K01139	R00336
K21138	R00336
K03779	R00339
K03780	R00339
K01610	R00341
K00024	R00342
K00025	R00342
K00026	R00342
K00051	R00343
K01958	R00344
K01959	R00344
K01960	R00344
K01595	R00345
K20370	R00346
K13566	R00348
K10218	R00350
K01647	R00351
K05942	R00351
K01648	R00352
K15230	R00352
K15231	R00352
K03416	R00353
K17489	R00353
K17490	R00353
K15234	R00354
K00811	R00355
K00812	R00355
K00813	R00355
K11358	R00355
K14454	R00355
K14455	R00355
K00278	R00357
K03334	R00357
K00272	R00359
K00116	R00360
K00116	R00361
K01643	R00362
K01644	R00362
K01646	R00362
K00273	R00366
K00552	R00367
K00827	R00369
K00830	R00369
K14272	R00369
K00639	R00371
K00827	R00372
K00830	R00372
K14272	R00372
K10814	R00374
K10815	R00374
K10816	R00374
K01971	R00381
K07468	R00381
K10747	R00381
K10776	R00381
K10777	R00381
K01972	R00382
K10747	R00382
K01896	R00389
K01897	R00390
K15013	R00390
K07508	R00391
K07509	R00391
K00259	R00396
K19244	R00396
K09758	R00397
K01775	R00401
K01798	R00401
K18556	R00402
K18557	R00402
K18558	R00402
K18559	R00402
K18560	R00402
K01902	R00405
K01903	R00405
K14471	R00406
K14472	R00406
K03417	R00409
K01027	R00410
K01028	R00410
K01029	R00410
K05526	R00411
K08068	R00414
K12409	R00414
K24257	R00414
K00972	R00416
K04042	R00416
K11528	R00416
K02473	R00418
K01791	R00420
K02474	R00421
K13015	R00421
K22926	R00421
K01495	R00424
K09007	R00424
K22391	R00424
K01497	R00425
K14652	R00425
K01513	R00426
K04765	R00426
K01495	R00428
K09007	R00428
K22391	R00428
K00951	R00429
K01139	R00429
K07816	R00429
K00873	R00430
K12406	R00430
K01596	R00431
K01899	R00432
K01900	R00432
K01768	R00434
K01769	R00434
K05851	R00434
K05873	R00434
K08041	R00434
K08042	R00434
K08043	R00434
K08044	R00434
K08045	R00434
K08046	R00434
K08047	R00434
K08048	R00434
K08049	R00434
K11029	R00434
K11265	R00434
K12318	R00434
K12319	R00434
K12320	R00434
K12321	R00434
K12322	R00434
K12323	R00434
K12324	R00434
K22600	R00434
K19064	R00446
K03897	R00448
K00468	R00449
K01586	R00451
K12526	R00451
K18854	R00454
K03918	R00457
K25316	R00460
K25317	R00460
K01843	R00461
K01582	R00462
K00049	R00465
K00090	R00465
K12972	R00465
K15919	R00465
K18121	R00465
K18151	R00469
K01625	R00470
K18123	R00470
K18123	R00471
K01638	R00472
K08691	R00473
K19282	R00473
K01616	R00474
K00104	R00475
K11472	R00475
K11473	R00475
K11517	R00475
K00104	R00476
K11472	R00476
K11473	R00476
K01637	R00479
K00928	R00480
K12524	R00480
K12525	R00480
K12526	R00480
K00278	R00481
K01914	R00483
K01424	R00485
K05597	R00485
K13051	R00485
K13035	R00486
K18309	R00487
K01437	R00488
K01579	R00489
K01580	R00489
K18933	R00489
K18966	R00489
K24264	R00489
K01744	R00490
K01779	R00491
K00681	R00494
K18592	R00494
K01920	R00497
K21456	R00497
K12447	R00502
K00704	R00503
K07966	R00503
K07967	R00503
K01854	R00505
K01082	R00508
K06881	R00508
K15422	R00508
K15759	R00508
K00860	R00509
K00955	R00509
K13811	R00509
K06966	R00510
K01081	R00511
K02566	R00511
K03787	R00511
K08693	R00511
K08723	R00511
K11751	R00511
K19970	R00511
K24242	R00511
K25434	R00511
K00945	R00512
K13799	R00512
K13800	R00512
K13809	R00512
K00876	R00513
K21057	R00513
K22026	R00513
K01510	R00514
K14641	R00514
K14642	R00514
K01513	R00515
K04765	R00515
K06287	R00515
K08320	R00515
K25435	R00515
K00876	R00517
K00122	R00519
K00123	R00519
K00124	R00519
K00126	R00519
K00127	R00519
K22515	R00519
K01569	R00522
K01455	R00524
K01458	R00525
K01437	R00526
K01070	R00527
K00386	R00528
K05301	R00528
K00955	R00529
K00956	R00529
K00957	R00529
K00958	R00529
K13811	R00529
K00988	R00530
K22966	R00530
K22966	R00531
K00387	R00533
K01501	R00540
K01078	R00548
K01093	R00548
K03788	R00548
K09474	R00548
K14379	R00548
K14394	R00548
K14410	R00548
K20860	R00548
K20861	R00548
K20862	R00548
K20884	R00548
K23458	R00548
K00861	R00549
K11753	R00549
K20884	R00549
K01476	R00551
K01478	R00552
K00934	R00554
K13240	R00557
K13241	R00557
K13242	R00557
K13427	R00557
K13240	R00558
K13241	R00558
K13242	R00558
K13427	R00558
K23233	R00562
K00296	R00563
K00613	R00565
K01583	R00566
K01584	R00566
K01585	R00566
K02626	R00566
K25316	R00567
K25317	R00567
K01510	R00569
K14641	R00569
K14642	R00569
K00940	R00570
K18533	R00570
K01937	R00571
K01937	R00573
K01954	R00575
K01955	R00575
K01956	R00575
K11540	R00575
K11541	R00575
K01953	R00578
K25316	R00579
K25317	R00579
K01079	R00582
K02203	R00582
K22305	R00582
K25528	R00582
K00830	R00585
K13290	R00585
K00640	R00586
K19726	R00586
K23304	R00586
K00830	R00588
K12235	R00589
K25316	R00589
K25317	R00589
K01752	R00590
K17989	R00590
K00554	R00597
K15429	R00597
K15461	R00601
K00430	R00602
K03781	R00602
K03782	R00602
K11188	R00602
K17070	R00603
K00148	R00604
K00093	R00605
K08685	R00606
K15228	R00606
K15229	R00606
K17066	R00608
K22084	R00609
K22085	R00609
K22086	R00609
K22087	R00609
K00301	R00610
K00302	R00610
K00303	R00610
K00304	R00610
K00305	R00610
K00306	R00610
K00314	R00611
K17067	R00614
K17068	R00614
K06928	R00615
K06949	R00615
K00946	R00617
K05307	R00618
K00949	R00619
K00164	R00621
K01616	R00621
K00001	R00623
K00121	R00623
K04072	R00623
K13951	R00623
K13952	R00623
K13953	R00623
K13954	R00623
K13980	R00623
K18857	R00623
K00664	R00627
K01015	R00629
K00128	R00631
K00149	R00631
K14085	R00631
K00225	R00640
K00434	R00644
K03334	R00648
K00547	R00650
K01740	R00651
K01761	R00654
K01689	R00658
K00790	R00660
K01841	R00661
K23999	R00661
K01513	R00662
K04765	R00662
K06287	R00662
K07043	R00662
K25435	R00662
K00819	R00667
K01438	R00669
K14677	R00669
K01581	R00670
K01750	R00671
K21898	R00672
K25316	R00672
K25317	R00672
K01667	R00673
K01695	R00674
K01696	R00674
K06001	R00674
K03334	R00677
K00453	R00678
K00463	R00678
K00466	R00679
K14265	R00684
K01593	R00685
K22433	R00685
K00270	R00688
K03334	R00689
K21795	R00690
K01713	R00691
K04518	R00691
K05359	R00691
K14170	R00691
K05821	R00692
K03825	R00693
K00811	R00694
K00812	R00694
K00813	R00694
K00815	R00694
K00817	R00694
K00832	R00694
K00838	R00694
K05821	R00694
K11358	R00694
K14454	R00694
K14455	R00694
K15849	R00694
K10775	R00697
K13064	R00697
K03782	R00698
K01593	R00699
K22427	R00699
K00436	R00700
K00801	R00702
K10208	R00702
K00016	R00703
K03777	R00704
K03778	R00704
K00140	R00705
K00140	R00706
K00294	R00707
K13821	R00707
K00294	R00708
K13821	R00708
K00030	R00709
K17753	R00709
K00128	R00710
K00149	R00710
K14085	R00710
K00129	R00711
K00138	R00711
K00135	R00713
K00139	R00713
K08324	R00713
K17761	R00713
K00135	R00714
K08324	R00714
K00290	R00715
K14157	R00716
K00015	R00717
K00018	R00717
K15893	R00717
K01510	R00719
K01529	R00719
K14641	R00719
K14642	R00719
K01519	R00720
K00940	R00722
K18533	R00722
K01596	R00726
K01899	R00727
K01900	R00727
K01668	R00728
K03334	R00729
K13027	R00730
K00505	R00731
K00220	R00732
K24018	R00732
K15226	R00733
K15227	R00733
K00811	R00734
K00812	R00734
K00813	R00734
K00815	R00734
K00817	R00734
K00832	R00734
K00838	R00734
K05821	R00734
K11358	R00734
K14454	R00734
K14455	R00734
K15849	R00734
K01592	R00736
K01593	R00736
K18933	R00736
K10774	R00737
K13064	R00737
K14468	R00740
K15017	R00740
K01946	R00742
K01961	R00742
K01962	R00742
K01963	R00742
K01964	R00742
K02160	R00742
K11262	R00742
K11263	R00742
K15036	R00742
K15037	R00742
K18472	R00742
K18603	R00742
K18604	R00742
K18605	R00742
K19312	R00742
K22568	R00742
K00002	R00746
K12957	R00746
K13979	R00746
K05306	R00747
K14286	R00748
K03735	R00749
K03736	R00749
K04019	R00749
K01666	R00750
K18365	R00750
K01620	R00751
K00001	R00754
K00121	R00754
K04022	R00754
K04072	R00754
K13951	R00754
K13952	R00754
K13953	R00754
K13954	R00754
K13980	R00754
K18857	R00754
K01568	R00755
K00850	R00756
K16370	R00756
K21071	R00756
K24182	R00756
K00009	R00758
K00844	R00760
K00847	R00760
K01621	R00761
K01086	R00762
K01622	R00762
K02446	R00762
K03841	R00762
K04041	R00762
K11532	R00762
K01103	R00763
K14634	R00763
K19028	R00763
K19029	R00763
K19030	R00763
K00895	R00764
K21071	R00764
K02564	R00765
K00696	R00766
K00820	R00768
K01810	R00771
K06859	R00771
K13810	R00771
K15916	R00771
K01809	R00772
K15916	R00772
K16011	R00772
K01941	R00774
K14541	R00774
K01483	R00776
K16856	R00776
K06035	R00778
K00816	R00782
K01758	R00782
K01760	R00782
K14155	R00782
K17217	R00782
K20021	R00782
K22207	R00782
K00368	R00783
K15864	R00783
K00368	R00785
K15864	R00785
K00361	R00787
K00362	R00787
K00363	R00787
K17877	R00787
K26138	R00787
K26139	R00787
K00361	R00789
K17877	R00789
K26138	R00789
K26139	R00789
K00366	R00790
K00367	R00791
K10534	R00794
K10534	R00796
K00360	R00798
K00370	R00798
K00371	R00798
K00372	R00798
K00374	R00798
K02567	R00798
K02568	R00798
K01182	R00801
K01187	R00801
K01193	R00801
K01203	R00801
K12047	R00801
K12316	R00801
K12317	R00801
K01187	R00802
K01193	R00802
K01203	R00802
K12047	R00802
K12316	R00802
K12317	R00802
K15922	R00802
K00690	R00803
K07757	R00804
K07024	R00805
K00695	R00806
K02810	R00811
K16269	R00812
K05783	R00813
K03380	R00815
K00446	R00816
K07104	R00816
K03381	R00817
K00480	R00818
K14333	R00821
K05599	R00823
K05600	R00823
K11311	R00823
K16319	R00823
K16320	R00823
K18248	R00823
K18249	R00823
K05599	R00825
K05600	R00825
K11311	R00825
K16319	R00825
K16320	R00825
K18248	R00825
K18249	R00825
K00632	R00829
K02615	R00829
K07823	R00829
K00643	R00830
K00673	R00832
K01847	R00833
K01848	R00833
K01849	R00833
K00036	R00835
K01226	R00837
K01232	R00837
K01232	R00838
K01222	R00839
K01223	R00839
K06116	R00841
K06117	R00841
K24189	R00841
K00006	R00842
K00057	R00842
K00057	R00844
K00105	R00846
K00864	R00847
K00111	R00848
K00112	R00848
K00113	R00848
K00629	R00851
K00630	R00851
K00631	R00851
K13506	R00851
K13507	R00851
K13508	R00851
K01517	R00855
K00980	R00856
K00380	R00858
K00381	R00858
K00385	R00858
K16950	R00858
K16951	R00858
K00392	R00859
K00394	R00860
K00395	R00860
K11180	R00861
K11181	R00861
K09758	R00863
K00846	R00866
K00844	R00867
K00847	R00867
K00007	R00868
K00045	R00868
K00008	R00875
K01805	R00878
K03332	R00879
K00066	R00880
K00966	R00885
K00971	R00885
K16011	R00885
K16881	R00885
K01711	R00888
K10046	R00889
K01697	R00891
K10150	R00891
K00456	R00893
K01919	R00894
K06048	R00894
K11204	R00894
K11205	R00894
K00811	R00896
K00812	R00896
K00813	R00896
K11358	R00896
K14454	R00896
K14455	R00896
K01738	R00897
K10150	R00897
K13034	R00897
K17069	R00897
K01255	R00899
K01256	R00899
K01270	R00899
K07751	R00899
K11140	R00899
K11142	R00899
K15428	R00899
K25316	R00903
K25317	R00903
K00128	R00904
K00129	R00904
K00149	R00904
K14085	R00904
K01431	R00905
K06016	R00905
K00822	R00907
K00823	R00908
K07250	R00908
K13524	R00908
K15372	R00908
K25571	R00908
K14755	R00910
K14755	R00912
K10817	R00918
K24563	R00918
K24564	R00918
K14469	R00919
K15020	R00919
K19745	R00919
K01905	R00920
K22224	R00920
K24012	R00920
K00625	R00921
K13788	R00921
K13923	R00921
K15024	R00921
K00140	R00922
K11264	R00923
K18426	R00923
K01895	R00925
K01908	R00925
K01895	R00926
K01908	R00926
K00632	R00927
K07508	R00927
K07509	R00927
K07513	R00927
K01026	R00928
K03416	R00930
K01659	R00931
K08691	R00934
K19281	R00934
K00140	R00935
K00287	R00936
K13938	R00936
K13998	R00936
K18589	R00936
K18590	R00936
K18591	R00936
K19643	R00936
K19644	R00936
K19645	R00936
K00287	R00937
K13998	R00937
K18589	R00937
K18590	R00937
K18591	R00937
K19643	R00937
K19644	R00937
K00287	R00939
K13938	R00939
K13998	R00939
K18589	R00939
K18590	R00939
K18591	R00939
K19643	R00939
K19644	R00939
K19645	R00939
K00287	R00940
K13998	R00940
K18589	R00940
K18590	R00940
K18591	R00940
K19643	R00940
K19644	R00940
K00289	R00941
K01930	R00942
K11754	R00942
K22099	R00942
K00288	R00943
K01938	R00943
K13402	R00943
K01433	R00944
K00600	R00945
K00548	R00946
K24042	R00946
K01085	R00947
K20866	R00947
K00975	R00948
K18447	R00951
K00702	R00952
K00965	R00955
K00978	R00956
K01835	R00959
K15778	R00959
K15779	R00959
K01510	R00961
K01511	R00961
K12304	R00961
K12305	R00961
K14641	R00961
K14642	R00961
K16855	R00961
K01081	R00963
K02566	R00963
K03787	R00963
K08693	R00963
K08723	R00963
K11751	R00963
K19970	R00963
K25434	R00963
K00876	R00964
K01591	R00965
K13421	R00965
K00761	R00966
K02825	R00966
K00876	R00968
K01518	R00969
K26955	R00969
K01485	R00974
K03365	R00974
K17722	R00977
K17723	R00977
K00207	R00978
K08295	R00982
K09460	R00982
K18000	R00982
K12643	R00984
K01656	R00985
K01657	R00985
K01658	R00985
K13497	R00985
K13501	R00985
K13503	R00985
K01656	R00986
K01657	R00986
K01658	R00986
K13497	R00986
K13501	R00986
K13503	R00986
K01556	R00987
K01432	R00988
K07130	R00988
K14263	R00988
K00052	R00994
K01754	R00996
K17989	R00996
K01505	R00997
K01739	R00999
K00016	R01000
K01758	R01001
K17217	R01001
K07252	R01004
K00729	R01005
K00721	R01009
K09658	R01009
K09659	R01009
K00863	R01011
K05878	R01012
K05879	R01012
K05881	R01012
K00649	R01013
K01803	R01015
K01734	R01016
K00902	R01018
K00866	R01021
K14156	R01021
K25657	R01021
K17755	R01022
K00623	R01023
K00108	R01025
K01049	R01026
K01126	R01030
K18695	R01030
K18696	R01030
K08686	R01033
K20808	R01033
K20809	R01033
K00005	R01034
K22251	R01034
K00011	R01036
K18097	R01039
K00002	R01041
K00011	R01041
K13979	R01041
K06120	R01047
K06121	R01047
K06122	R01047
K00948	R01049
K00852	R01051
K01515	R01054
K01517	R01054
K08312	R01054
K13987	R01054
K13988	R01054
K18453	R01054
K26956	R01054
K16329	R01055
K16330	R01055
K01807	R01056
K01808	R01056
K01835	R01057
K01839	R01057
K15778	R01057
K15779	R01057
K22199	R01057
K00131	R01058
K18978	R01058
K00863	R01059
K00134	R01061
K00150	R01061
K10705	R01061
K00150	R01063
K05298	R01063
K01631	R01064
K11395	R01064
K01619	R01066
K00615	R01067
K01622	R01068
K01623	R01068
K01624	R01068
K11645	R01068
K16305	R01068
K16306	R01068
K01635	R01069
K08302	R01069
K16371	R01069
K01622	R01070
K01623	R01070
K01624	R01070
K11645	R01070
K16305	R01070
K16306	R01070
K00765	R01071
K02502	R01071
K00764	R01072
K00766	R01073
K13497	R01073
K01942	R01074
K01947	R01074
K03524	R01074
K01435	R01077
K01012	R01078
K01240	R01080
K01250	R01080
K10213	R01080
K12700	R01080
K25589	R01080
K01675	R01082
K01676	R01082
K01677	R01082
K01678	R01082
K01679	R01082
K01774	R01082
K01756	R01083
K01557	R01085
K16164	R01085
K16165	R01085
K01755	R01086
K14681	R01086
K01799	R01087
K00263	R01088
K00826	R01090
K00849	R01092
K00011	R01093
K00035	R01094
K22215	R01094
K00011	R01095
K18124	R01096
K18125	R01096
K00035	R01097
K22215	R01097
K04618	R01098
K01189	R01101
K07406	R01101
K07407	R01101
K01189	R01103
K07406	R01103
K07407	R01103
K01189	R01104
K07406	R01104
K07407	R01104
K01190	R01105
K12308	R01105
K00370	R01106
K00371	R01106
K00372	R01106
K00374	R01106
K02567	R01106
K21888	R01108
K08080	R01115
K00983	R01117
K21749	R01117
K01597	R01121
K00791	R01122
K01823	R01123
K01081	R01126
K02566	R01126
K03787	R01126
K08693	R01126
K11751	R01126
K18550	R01126
K19970	R01126
K20881	R01126
K00602	R01127
K11176	R01127
K00088	R01130
K00892	R01131
K22026	R01131
K00760	R01132
K15780	R01132
K19836	R01132
K00364	R01134
K26110	R01134
K01939	R01135
K00940	R01137
K18533	R01137
K00873	R01138
K12406	R01138
K16157	R01142
K16158	R01142
K16159	R01142
K16160	R01142
K16161	R01142
K16162	R01142
K14028	R01146
K14029	R01146
K23995	R01146
K00824	R01148
K01921	R01150
K03343	R01151
K11182	R01151
K12251	R01152
K05353	R01153
K00657	R01154
K09251	R01155
K01480	R01157
K00013	R01158
K14152	R01158
K00013	R01163
K14152	R01163
K14755	R01164
K05604	R01166
K08660	R01166
K01590	R01167
K01745	R01168
K18911	R01169
K20246	R01169
K00209	R01171
K00132	R01172
K04072	R01172
K04073	R01172
K18366	R01172
K00634	R01174
K00232	R01175
K00248	R01175
K00249	R01175
K06445	R01175
K09478	R01175
K01896	R01176
K01913	R01176
K23756	R01176
K00626	R01177
K00632	R01177
K07508	R01177
K07509	R01177
K07513	R01177
K00248	R01178
K01034	R01179
K01035	R01179
K19709	R01179
K00010	R01183
K00469	R01184
K01092	R01185
K10047	R01185
K18649	R01185
K01092	R01186
K10047	R01186
K18649	R01186
K01092	R01187
K10047	R01187
K18649	R01187
K18819	R01192
K01189	R01194
K07406	R01194
K07407	R01194
K00169	R01196
K00170	R01196
K00171	R01196
K00172	R01196
K00174	R01196
K00175	R01196
K00189	R01196
K03737	R01196
K00174	R01197
K00175	R01197
K00176	R01197
K00177	R01197
K00169	R01199
K00170	R01199
K00171	R01199
K00172	R01199
K00189	R01199
K00884	R01201
K01183	R01206
K13381	R01206
K20547	R01206
K01787	R01207
K01687	R01209
K00166	R01210
K00167	R01210
K00382	R01210
K09699	R01210
K11381	R01210
K00271	R01212
K01649	R01213
K00826	R01214
K00835	R01215
K14260	R01215
K00295	R01218
K13403	R01218
K00288	R01220
K00300	R01220
K01491	R01220
K00281	R01221
K00282	R01221
K00283	R01221
K00382	R01221
K00605	R01221
K02437	R01221
K25004	R01224
K25009	R01224
K00606	R01226
K01081	R01227
K02566	R01227
K03787	R01227
K08693	R01227
K11751	R01227
K19970	R01227
K20881	R01227
K00892	R01228
K22026	R01228
K00760	R01229
K00769	R01229
K03816	R01229
K15780	R01229
K19836	R01229
K01951	R01230
K01951	R01231
K01518	R01232
K26955	R01232
K01120	R01234
K08718	R01234
K13296	R01234
K13298	R01234
K13755	R01234
K13756	R01234
K13757	R01234
K13758	R01234
K13759	R01234
K13760	R01234
K13761	R01234
K13762	R01234
K13763	R01234
K18283	R01234
K18438	R01234
K19021	R01234
K01612	R01238
K03186	R01238
K16239	R01238
K21759	R01238
K01014	R01242
K01486	R01244
K21053	R01244
K01239	R01245
K19742	R01246
K19743	R01246
